红花,三七,山楂,葛根,川芎
红花,三七,山楂,葛根,川芎
桃仁,红花,丹参,生地,白芍
红花,刘寄奴,姜黄,芥子,桑枝
虎杖,茜草,蚤休,生鳖甲,全瓜蒌
地龙,荆芥,全蝎,川芎,防风
没药,紫荆皮,乳香,白芷,甘草
桃仁,虫,石苇,人参,瞿麦
自然铜,没药,乳香,土鳖
黑豆,三七,骨碎补,血琥珀,鸡血藤膏
桃仁,红花,薤白,栝楼,柴胡
香油,三七,没药,血竭,樟脑
没药,乳香,天花粉,山甲,全蜈蚣
丹参,杜仲,芎藭
桃仁,泽兰,红花,丹皮,白芍药
红花,三七,血竭,苏木,乳香
桃仁,虫,干地黄,杏仁,蛴螬
地龙,自然铜,没药,肉桂,丹皮
丹参,泽兰,黑豆,玄胡,赤芍
桃仁,丹参,没药,苏木,乳香
红花,鸡血藤,黄耆,胆草,炼蜜
桃仁,红花,三棱,莪术,皂角刺
玄胡,没药,丹皮,乳香,金银花
桃仁,红花,玄胡,小茴香,桂枝
丹参,三七,冰片
丹参,三七,冰片
丹参,三七,冰片
桃仁,红花,瓜蒌根,穿山甲,柴胡
全虫,虫,蜈蚣,川山甲
桃仁,红花,五灵脂,玄胡,丹皮
桃仁,红花,玄胡,丹皮,灵脂
丹参,乌药,郁金,川楝,百合
桃仁,桂枝,茯苓,芍药,牡丹
桃仁,丹皮,桂枝,茯苓,芍药
桃仁,归尾,泽兰,红花,玄胡
桃仁,丹参,三棱,莪术,赤芍
桃仁,丹参,三棱,莪术,赤芍
桃仁,丹参,赤芍
桃仁,丹参,赤芍
丹参,三七,降香油
黑豆,肉桂,蒲黄,芍药,熟干地黄
没药,元胡,丹皮,乳香,银花
红花,75,酒精
丹参,荆芥,石菖蒲,辰砂,丁香
紫苏,肉桂,乌药,赤芍,何首乌
红花,紫苏,苏木,乳香,三棱
归尾,伸筋草,松节,羌,活
香油,没药,乳香,红粉,儿茶面
桃仁,红花,荆芥,白蒺藜,蝉衣
桃仁,归尾,玄胡,防风,赤芍
蝙蝠,骨碎补,补骨脂,大黄,当归
丹参,泽兰,金钱草,黄芪,炮甲
丹参,没药,乳香,当归
丹参,没药,乳香,当归
桃仁,三棱,莪术
红花,丹皮,赤芍,防风,酒归尾
刘寄奴,血竭,酒生地,苏木,赤芍
红花,蟾酥,珍珠,人参,灵芝
没药,肉桂,乳香,熟地,黄芪
桃仁,红花,红花,黑豆,玄胡
红花,丹参,虫,秦艽,桂枝
桃仁,丹参,三棱,莪术,赤芍
桃仁,丹参,三棱,莪术,赤芍
丹参,三七,茜草,赤芍,降香
丹参,三七,益母草,党参,香附
桃仁,红花,没药,五灵脂,姜黄
香油,伸筋草,松节,刘寄奴,茜草
鸡血藤,元参,双花,土茯苓,乳香
桃仁,玄胡,丹皮,生石膏,银藤
丹参,泽兰,鸡血藤,玄胡,没药
蒲公英,川军,冬瓜子,犀黄丸,丹皮
香油,章丹
红花,丹参,赤芍,降香,川芎
自然铜,孩儿牙齿,鸡子,朱砂
桃仁,益母草,红花,黑豆,玄胡
自然铜,没药,土鳖虫,熟军,血竭
桃仁,红花,白术,党参,附子
红花,乌药,茯苓,泽泻,穿山甲
桃仁,益母草,芥穗,炙草,炮姜
没药,荔核,橘核,乳香,瓜蒌
桃仁,归尾,炮山甲,红花,板蓝根
桃仁,红花,白芍药,熟地黄,川芎
茅根,丹皮,蒲黄,栀子,芍药
丹参,茜草,元参,土贝母,白术
酒黄芩,秦皮,丹皮,木通,生地
茅根,茜草,鸡血藤,丹皮,仙鹤草
红花,黄耆,茯苓,赤芍,白术1
红花,丹参,鸡血藤,丹皮,熟地
桃仁,红花,丹参,生地,田七
自然铜,没药,土鳖虫,乳香,马前子
醋,半夏
桃仁,红花,海藻,海金砂,昆布
泽兰,山栀,郁金,香附,川楝
丹参,沙参,赤芍,制半夏,五味子
没药,凌霄花,赤芍,木香,当归
红花,五灵脂,生地,赤芍,生姜
炉甘石,珍珠,麝香,冰片,硼砂
丹参,茯苓,薏苡仁,败酱,麦门冬
归尾,草决,荆芥,白芍,生地
玄胡,肉桂,槟榔,苍术,三棱
丹参,茜草,王不留行,木瓜,茯苓
地龙,玄胡,没药,赤小豆,血竭
红花,归尾,刘寄奴,益母草,酒生地
桃仁,泽兰,郁金,瓦楞子,苏梗
桃仁,泽兰,蒲公英,红花,丹参
地龙,仙灵脾,肉桂,盐黄柏,盐知母
丹参,牡蛎,白花蛇舌草,黄芪,白芍
地龙,丹参,王不留行,皂角刺,川楝
丹参,海藻,牡蛎,橘核,昆布
红花,三七,樟脑,麝香,冰片
桃仁,地龙,红花,没药,灵脂
红花,蒲黄,黄芪,三棱,党参
桃仁,生地,人参,鳖甲,黄芩
玄胡,广郁金,乳香,白芍,枳实
桃仁,泽兰,红花,酒丹参,牛膝
桃仁,黑姜,炙草,川芎,当归
红花,干葛,香附,防风,细辛
没药,元胡,灵脂,香附
